2024-10-24 11:11:09.600140+00:00;4.71219997900641e-10;1.5822568134489198e-08;2.5916869338707784e-08;1.3381528186561383e-07;3.5772828915837826e-09;1.4967377629902515e-08;2.8141039863232323e-08;6.478212618628685e-09;4.819568710742505e-10;3.7648375104544326e-10;4.919085493534391e-10;3.0099677276380405e-09;1.4984463471759285e-09;8.974769204367204e-09;5.944782957625529e-09;7.45573562249488e-09;9.194842371919377e-08;9.072097324752428e-10;4.0719138714604016e-10;4.4951331972859303e-10;3.217089566595527e-09;6.887247643658103e-09;4.1043502357912836e-09;2.0571516177468666e-09;3.3870333525026753e-09;2.984973840134901e-08
2024-10-24 11:11:09.610146+00:00;1.67452152170134e-10;3.768932417131382e-08;5.2858008303090284e-08;1.1309722181491463e-07;5.53508706621114e-09;6.603837258471664e-09;3.523490531798515e-08;3.5959629073106485e-09;7.189902233924443e-10;1.2396705257868716e-09;2.7285516567279944e-10;6.666227053086841e-10;7.169714187959425e-09;3.518917941184338e-09;2.742133540937188e-09;1.0408104091057813e-08;8.108144149501371e-08;4.565552239509638e-11;2.635401929509908e-10;2.1947630085462924e-10;8.455999113444208e-10;1.7892810621255384e-09;4.9298415511813516e-11;3.3815055681774384e-09;6.220610308409881e-09;2.3295980262125184e-08
2024-10-24 11:11:09.620146+00:00;9.852902406137521e-10;5.95393738244185e-08;5.3961585497752864e-08;8.075736410224484e-08;3.048475413727826e-08;8.950168508323951e-09;2.0206034296395324e-08;5.453328063353699e-10;7.042241929639477e-10;2.8276425288706082e-11;1.1148774701895915e-09;3.172576171309305e-10;1.0419715387639189e-08;3.543857760789113e-10;1.0302170994831078e-09;9.72592362618387e-09;7.718303108201697e-08;5.15310771771376e-10;1.1926979225821449e-10;2.0871749467895255e-10;1.034980801643143e-10;1.7764729148930578e-09;8.739611772059256e-10;7.390480924509436e-10;8.729170907546577e-09;2.5018888106951963e-08
2024-10-24 11:11:09.630146+00:00;4.580858264715107e-10;5.139508848110191e-08;4.218159973505675e-08;1.969437356403958e-08;1.0853867381465074e-08;5.035080487962746e-10;2.736355111083544e-09;2.390577073491224e-09;1.2068325395311573e-09;1.320032357869493e-10;1.8839548224618043e-09;1.2612416800206019e-09;4.253278812434181e-09;5.4636900941089965e-09;3.5389959340996748e-09;1.035629564026614e-08;6.750759136547865e-08;2.1032193616589638e-10;8.371063998583213e-10;1.3038978009095123e-10;3.032285944600974e-11;3.996811829940112e-09;1.331068610421118e-10;4.5747415546130506e-09;4.97154467347437e-09;3.031783959617515e-08
2024-10-24 11:11:09.640146+00:00;1.2692707139587722e-09;1.1665880875649231e-09;2.065282342006318e-08;1.9622393954443648e-08;7.107877441224445e-09;3.0532272246868337e-09;1.8750126071371022e-09;4.534323029636055e-09;6.119893116855097e-10;1.6027698290136245e-09;3.032329675447466e-10;6.330656477177243e-10;1.0155613342518782e-09;3.5359114000228447e-09;2.6664951271123285e-09;8.938395932870474e-09;4.608319953536892e-08;6.600184388778199e-10;6.221582741259182e-10;5.238334314965664e-10;1.109800071562917e-09;7.436242184484425e-09;6.042482951103375e-10;1.7570802428344232e-09;3.408343624723656e-09;2.331839521783972e-08
2024-10-24 11:11:09.650146+00:00;4.427539309307731e-11;1.541559677686464e-08;1.7845202770797468e-08;1.6936457745056987e-08;4.4570931907137195e-09;3.202340734783883e-09;3.2518533455457924e-09;8.431355184884613e-10;4.01329490472375e-11;1.457830678813531e-09;4.511332216181405e-10;9.089162942143924e-10;3.760467057516474e-09;9.796049275917245e-10;1.6801431800367045e-10;6.724114808708716e-09;2.7622377205616876e-08;2.6351647196365536e-09;6.429172423382699e-10;5.105453091451164e-10;5.547333132708337e-10;1.9878249460469313e-09;5.055214879119673e-09;2.8756677478570604e-09;2.2776289045882627e-09;9.827971468244233e-09
2024-10-24 11:11:09.660138+00:00;1.051050137897518e-09;1.564541151259587e-08;1.846167048600657e-08;1.923978686704876e-08;4.6350856482252615e-09;1.206791436171069e-10;8.11754919013619e-09;6.636924482232835e-10;2.296645779338219e-09;4.023512569590656e-09;2.2997890732530908e-10;6.482921706074321e-12;2.5976302062829247e-09;2.72498729395057e-09;1.1062526881702835e-09;4.539818308193687e-09;1.8050370072023425e-08;9.006454197731501e-10;1.3775234300048884e-09;4.593668904352574e-10;4.1498197527518847e-10;1.052841553644484e-09;5.318577708766757e-09;2.480380813004548e-09;4.038090049292036e-09;2.8776730605965048e-09
2024-10-24 11:11:09.670138+00:00;4.098463285533191e-11;2.1042892154837875e-08;1.4298903866168575e-08;2.437033360756327e-08;1.1514858827466634e-08;1.866622057779232e-09;1.5909425153030637e-08;1.8199867109000003e-09;2.0357208226649464e-09;1.4514153806139544e-09;2.1341925509702127e-10;4.5673749147275626e-10;1.9176629856752645e-09;4.0678977954629144e-09;2.1118060510994404e-09;8.554123036340888e-10;9.732128332792699e-09;1.3439852773817931e-09;3.693459836261646e-10;1.0001829527242782e-10;2.0916471380624017e-11;8.526484869251628e-10;2.334560225632187e-09;1.7032656491271602e-09;2.761687812764146e-09;1.1147582887428733e-10
2024-10-24 11:11:09.680138+00:00;3.3141659187113573e-10;2.3747039879624092e-08;1.9197056744936504e-08;2.535204083863165e-08;8.031296224781929e-09;6.183228882873734e-10;2.938453943688601e-08;3.6859976790725286e-09;1.0298984291640967e-09;1.5403538963310114e-09;7.573512753754038e-10;7.508575177664202e-10;5.4714798870140715e-09;1.9771628063727048e-09;1.4822922701624854e-09;5.821757697077535e-10;7.956867204441034e-09;1.9568667794649186e-09;2.6106142376001456e-10;2.944168639028558e-10;3.3070941286889826e-10;1.4869634475172152e-09;1.4882189177591365e-09;4.491069073856726e-10;3.3215530161462724e-09;2.9423775182742505e-10
2024-10-24 11:11:09.690138+00:00;1.3286726869172196e-09;3.419352703698562e-08;2.2760570690699937e-08;6.472812384863142e-09;1.0917487959348395e-08;7.842804453717953e-11;3.6318529014487454e-08;4.088896142496624e-09;1.756726302000781e-09;1.79188894805563e-09;2.797534335146495e-10;2.6259498953516815e-11;8.077553332695271e-09;2.1470046525203097e-09;5.086177845278422e-12;8.206397237192722e-10;9.555614451002085e-09;1.1085920057759367e-09;4.5813730805001755e-10;1.8420502705780822e-10;6.868467812476051e-10;1.7577694044376679e-09;3.858915289961835e-09;3.956120901410765e-09;2.187325811395808e-09;2.7410800329666652e-09
2024-10-24 11:11:09.700138+00:00;7.149448778692196e-10;3.420549841866839e-08;6.683322630260661e-09;1.7716208482267815e-08;1.4647886643981857e-08;5.882945151051057e-10;3.9717270804546e-08;4.584534758910268e-09;1.2286649997780959e-09;1.390194014363972e-09;2.1163129623214782e-10;6.983701476903439e-11;6.6156729384713095e-09;2.8439489572141527e-09;1.844784298792687e-11;1.8006254863836298e-09;1.196419649147541e-08;7.124362751782721e-10;7.282144506771189e-10;1.7110127452888926e-10;1.489540173412746e-09;2.601708365150862e-09;4.4297540343900685e-10;5.731194888577771e-09;1.4242562725051661e-08;1.1258966747938714e-08
2024-10-24 11:11:09.710144+00:00;2.53286645422916e-11;4.4327351316126804e-08;3.5877859942255124e-08;1.695153825264216e-08;6.641512483983848e-09;8.199473281168522e-10;3.606444510147294e-08;8.078608209856229e-09;2.702034192932119e-09;1.151155130896002e-09;4.1823178432776066e-11;1.4607610291861685e-09;2.270740226192549e-09;6.4946148706103465e-09;3.4680021403589083e-09;6.996687799928519e-09;2.5849258042630657e-08;2.857985777459556e-09;1.681249732437161e-09;1.260392887603503e-09;9.593647790719986e-10;1.8018871481496859e-09;4.98839660704814e-09;5.290360712038197e-10;2.720705204221155e-08;3.112739541953475e-08
2024-10-24 11:11:09.720144+00:00;6.567765490573507e-10;2.1821440415405447e-08;2.8071336809080345e-09;2.2602177018978736e-08;1.1287602540886918e-08;1.4817658426178265e-11;4.9917045531582863e-08;3.5932430600835038e-09;1.2437581299907302e-09;8.979643687819226e-10;7.510869532055938e-10;2.4441185113385406e-09;6.333713417726755e-09;2.878772060096719e-09;1.4429322012111405e-09;1.7088727070584146e-08;5.161944231586005e-08;4.309593484735507e-09;9.650948039645525e-10;1.8705131980315854e-09;9.999323129006755e-11;1.3631962509969396e-09;2.9432192629454186e-09;1.3020157701533506e-09;2.117774915158433e-08;4.3635550332185646e-08
2024-10-24 11:11:09.730144+00:00;3.7532392712447135e-10;2.384577023093216e-08;1.0850852211297112e-08;1.4027121187331301e-08;7.234068240315332e-09;2.5159542350572095e-10;5.066698365876376e-08;3.093791362893429e-09;3.3438646658449522e-09;9.240008047233315e-10;1.1827527585347825e-09;8.061572625933297e-10;6.880365571503751e-09;6.106104735379051e-10;2.1994485830682732e-09;2.033600964347808e-08;9.59114480058701e-08;2.290795445940646e-09;2.2243927856973305e-09;4.822397947099618e-10;1.9308705747328793e-10;2.9075835343005736e-10;6.070367535548585e-09;7.981924955326587e-09;1.632084391682815e-09;7.414015825156448e-08
2024-10-24 11:11:09.740144+00:00;2.4740767326134267e-10;1.7167858133112825e-08;9.400179014013205e-09;5.782496132258216e-09;4.5058337767803585e-09;3.2272293787065153e-09;4.6821348989669866e-08;2.732259642549262e-09;2.4583506496126545e-10;4.868682647453235e-10;7.591737788062791e-10;4.5278061782869223e-10;2.4271357927299367e-09;5.505145403298204e-09;8.642490312547112e-09;3.0034761619448016e-08;1.3585830589901236e-07;9.900650024726893e-10;2.217277675048628e-10;1.419593433254858e-10;1.1743856033087724e-10;1.118396772877545e-09;2.486098206904324e-09;1.242270296702004e-08;1.104703089551545e-09;8.386245310576537e-08
2024-10-24 11:11:09.750144+00:00;1.2468196358527752e-10;1.959435692262362e-08;7.0747032030750515e-09;1.4953287858269313e-08;4.950116902653822e-10;2.0003206070332026e-09;4.285983227783648e-08;5.389122131420112e-09;2.142388695702164e-09;5.07496030931407e-10;5.72694915475632e-10;1.472547964589656e-09;1.8385645236700974e-09;6.427792837292708e-09;3.030028641795934e-09;3.035931919674166e-08;1.6921650395805662e-07;8.697556619009962e-10;6.66838607471421e-10;6.499864208409885e-10;7.318951551976431e-10;1.1326235284801993e-09;5.78125005296234e-09;4.051372300797277e-10;1.207045531192222e-08;7.561310445941968e-08
2024-10-24 11:11:09.760143+00:00;1.0611990917672554e-11;2.8142882724537376e-08;3.731791707877022e-08;3.001047247794477e-09;1.6193106554846273e-09;2.9922834631630403e-09;4.151505671321102e-08;4.533063753272338e-09;5.173732592196347e-10;1.5169336980162993e-09;5.590227653998799e-10;2.840274607067076e-09;7.201326011231482e-09;2.5482951419789737e-11;8.048349399308253e-09;1.835813664646452e-08;2.1593204961273622e-07;1.4390180288207361e-09;1.4616792206835284e-09;1.3254508005738758e-09;1.8954101727355557e-09;1.6588770793109754e-10;1.558346272548229e-09;1.3791251265796549e-09;1.9991138130099378e-08;6.601319132575082e-08
2024-10-24 11:11:09.770143+00:00;3.372723863853576e-11;2.1308982281294106e-08;2.5184110860156533e-09;1.4460836492965924e-08;1.3377589310353443e-08;1.9405286801374005e-09;1.9593871934332863e-08;9.535951778857804e-09;1.514120332443022e-09;7.551742848300298e-10;1.8620047094882183e-10;2.0965160215259553e-09;3.2341144395358984e-09;7.7162248941572e-09;1.28353604594958e-08;1.785523838771644e-08;2.5567810339853723e-07;2.0503779432629686e-09;1.5226933183750928e-09;2.338235561242884e-09;2.306678700144404e-09;2.291115141391669e-09;3.953526017767793e-09;5.585689695400811e-09;7.579119523938454e-09;6.173945659613306e-08
2024-10-24 11:11:09.780143+00:00;6.209054778613726e-11;4.582081104754498e-08;2.029806398202675e-08;1.0847034905998164e-08;9.550494376700569e-09;4.153259711135963e-09;2.031308924628766e-08;4.136239369682445e-09;1.0403970781707811e-09;1.6311463918841428e-09;4.169245914464243e-11;1.865447342491533e-09;4.764458057217388e-09;9.508759080672623e-09;7.069610321846627e-09;2.6380797413335973e-08;2.9261623047523394e-07;2.0266914654908212e-09;1.9523483332147804e-09;4.299263739425176e-09;1.1400934118800749e-09;1.339602904946029e-09;1.7809000904691964e-09;7.580284178440396e-09;1.304388941706066e-09;3.872483672157174e-08
2024-10-24 11:11:09.790143+00:00;2.0360342653023712e-09;4.244989965682611e-08;5.173988573100255e-10;2.3193543932476836e-08;1.2970424774602185e-08;2.963993229445138e-09;1.2561553595501034e-08;6.4409566943163095e-09;2.4960524742629306e-09;3.635756102268128e-10;5.1509376311988274e-11;3.131578371525489e-09;1.1107079168482376e-08;2.3948008159232995e-10;9.283824563737715e-09;3.207160554873598e-08;3.3116503387620873e-07;2.3037189147585968e-10;1.5177279119831336e-09;1.8222032032889598e-09;1.4559406784477017e-09;5.423950008403939e-10;6.156305618337112e-11;4.68358449154633e-10;2.9232946892549983e-09;1.9812770420108085e-08
2024-10-24 11:11:09.800143+00:00;1.1860583420915606e-10;2.7329891243605053e-08;1.4130106852117015e-09;3.625388210522807e-08;4.914543738320103e-09;3.646930276784595e-10;1.027861631643625e-08;7.15272500841946e-09;6.784118250064476e-10;9.880491153815662e-10;4.576842052208335e-10;2.173823920623562e-09;4.424973843415791e-09;1.1260568125977993e-08;1.1047937414781202e-08;4.325162425818653e-08;3.4329508914390336e-07;9.769762171117374e-11;1.4298173600533293e-09;9.955930983179465e-10;1.476114791978307e-09;8.428461281856457e-10;1.9392744617575575e-10;1.1565401803387021e-09;2.5143800595410124e-09;1.6184058163423026e-08
2024-10-24 11:11:09.810138+00:00;1.9842823666659792e-10;6.285465712070527e-09;6.022418430793733e-09;1.990299152953759e-08;3.1534674741546168e-09;1.072564445102112e-09;1.7830956341269206e-08;3.923418703544815e-09;1.2336325810957915e-09;6.852037510077368e-10;4.4490118428549535e-11;2.8994411303020556e-10;2.7304568570538496e-09;1.3615746116714292e-08;1.1871271935800464e-08;4.431818283131698e-08;3.378778452035659e-07;2.1832542974795198e-11;1.1710783230629206e-09;3.2694439874096413e-09;1.466498718715953e-10;3.523748497865555e-10;7.854585646232441e-10;4.719918933451484e-10;1.8038641906583568e-10;1.3832387244984105e-08
2024-10-24 11:11:09.820138+00:00;4.656544574175651e-12;4.109410812315767e-09;1.1985794072387405e-08;1.0271494884870892e-08;1.958206543677108e-09;8.479914312891008e-10;1.3828200318626728e-08;1.4313295715860533e-09;7.620018419765424e-10;1.8616151438257419e-09;2.8195846728691752e-11;1.2800749208311286e-09;1.1457418611005953e-08;5.280508321023785e-10;1.035088001129319e-08;3.128819494165261e-08;3.279515620241608e-07;2.9538658121560443e-10;9.60677315146105e-10;2.003925873860109e-09;2.4138111124317767e-09;1.2913974883154069e-09;4.981590885550504e-10;7.790282024285675e-10;1.1348612575889054e-09;1.342562042221109e-08
2024-10-24 11:11:09.830138+00:00;1.4935481336061222e-10;8.528447224648873e-09;7.84225245132788e-09;1.5257482378311867e-08;7.922558181348837e-10;2.5359510437357276e-10;1.2139724171963331e-08;1.6927237926317614e-09;3.1748206350734607e-09;2.30046803061949e-09;2.908936459540691e-10;1.4463935895190452e-09;6.9533165578797766e-09;7.3156409274055695e-09;9.96040545095269e-09;2.8988750769833172e-08;3.0704388406586643e-07;5.436545513484229e-10;1.329041291666225e-09;1.002891647066996e-09;4.473367136367955e-09;1.7815428848663038e-09;1.4806929710249888e-09;6.632921035486466e-10;2.0968599433954936e-09;1.8810652038485445e-08
2024-10-24 11:11:09.840138+00:00;4.767485475271403e-10;6.263795972585495e-08;3.300697907339219e-09;5.394097379778078e-09;2.6259403669800023e-10;1.7957050714891904e-09;1.9171635593360483e-08;3.6278594706475507e-09;1.5085149624002198e-09;1.0645801500897961e-09;1.3721661576385635e-10;7.262222887549246e-11;1.9326255421285456e-09;1.4028751151753132e-08;1.407135049945e-08;3.19182678567639e-08;2.806975818246487e-07;3.99293312529797e-10;7.76879051893399e-10;2.0097489638360773e-09;2.4816319891292255e-09;7.985768444871902e-10;1.0259899550893347e-09;1.486309515202251e-09;2.0382755016870005e-09;2.4382502479682438e-08
2024-10-24 11:11:09.850138+00:00;1.949890012929865e-12;5.8774525317154645e-08;1.08038397302231e-08;3.988639294690857e-09;2.6497575953555908e-09;2.755467884899519e-09;2.596765367965738e-08;2.530918639986325e-09;2.1106750874921e-09;1.1075678653501816e-10;3.363656658277734e-10;5.652117217083047e-10;1.252823548141685e-08;2.518017061061726e-09;9.453084984161214e-09;3.024895647152371e-08;2.692843380031856e-07;5.728252670344335e-10;3.0090592338737437e-10;9.71006079025169e-10;1.0519156864470902e-09;5.568484291271722e-10;2.781240771734598e-10;9.186572477882243e-11;1.98862940753552e-09;2.4067827647902726e-08
2024-10-24 11:11:09.860136+00:00;1.8118102300841685e-09;3.065332571465742e-08;3.3436042431574115e-08;1.4330943465397286e-09;3.19714419820316e-09;1.89650812966156e-09;2.7355492833239956e-08;1.2882855018760205e-09;7.808358776258976e-10;4.848521365632048e-10;1.9680079792189155e-10;1.3791025011909438e-10;8.305859088263027e-09;6.3946689865502805e-09;9.463705527431066e-09;4.0727184695918984e-08;2.557110052464165e-07;9.753650809475512e-10;7.447627858439646e-10;7.101176082784313e-10;1.4079220401267524e-10;6.150698773567621e-10;2.8710484191289417e-10;2.8115470935686966e-10;4.054629431550548e-09;1.6586626509160218e-08
2024-10-24 11:11:09.870136+00:00;3.2382853591522297e-10;4.754782756852771e-09;5.7352685447964964e-09;4.930127749857919e-09;3.5207183064952415e-09;8.075696129192519e-09;1.6973740885572662e-08;1.3203591057002566e-09;8.064148451506318e-11;2.808745965985792e-10;2.9921703565342605e-11;4.1629152455765864e-10;9.938031313060383e-10;1.3510349968038193e-08;1.633266810201244e-08;6.094404664991627e-08;2.3425098144475107e-07;1.850656804036031e-09;8.037140588798904e-11;9.983059008862678e-10;4.0472573625298655e-10;3.8418921816649346e-10;5.160802295484576e-10;5.86861021290799e-11;3.3369499055891383e-09;1.1255521661761834e-08
2024-10-24 11:11:09.880136+00:00;8.587848530997133e-12;1.7041320278772107e-09;4.66865844806493e-09;1.1312270689818356e-08;3.4459797651959804e-09;9.42934304406072e-09;1.1795163538753278e-08;1.449303456080196e-10;1.5806195862315919e-09;7.654224777268595e-11;5.87553305053715e-11;2.5461506965486374e-09;9.35596062671565e-09;3.2927858149133332e-09;4.528529032147923e-09;5.847272170954149e-08;2.14456457178144e-07;2.496855205920333e-09;1.1930642988639671e-10;8.918390487102032e-11;1.9119679961943266e-09;1.621676379419626e-09;4.116825206850464e-10;1.8567788862609043e-09;4.007712223199821e-10;8.594576119344506e-09
2024-10-24 11:11:09.890136+00:00;1.8568050057751051e-09;1.1118559612609398e-08;8.759564077962723e-09;1.7939307795769628e-08;1.4012160268281695e-08;1.449691747648305e-09;5.605069643342583e-09;1.5286660309564627e-09;1.9733640002170925e-10;4.250108028829052e-10;2.094665592053794e-10;2.057961075541608e-09;1.0057222010468826e-08;3.949454900179909e-09;7.235789784778482e-09;4.843510297454002e-08;1.943560211746964e-07;2.775955501539959e-09;2.4566529662456294e-10;9.653335831119306e-10;1.7058427887638114e-09;8.868119519553474e-10;1.0822639633466627e-09;1.7135533231187119e-09;1.1600428177669682e-09;5.4372514564464915e-09
2024-10-24 11:11:09.900136+00:00;3.604031590111158e-11;1.8589673264165834e-08;2.7935853965839958e-08;2.5111202963999665e-08;8.796973894679792e-09;2.3349873256303613e-09;7.2325062047203234e-09;2.843244974064961e-09;5.643154757887208e-10;6.335556177383623e-11;4.172898872020132e-11;1.4950350328359447e-09;2.7582176547090305e-09;1.1656124940876715e-08;1.3946463674215143e-08;3.374961677668315e-08;1.6704570273228444e-07;1.1977981874821844e-09;5.272694970945153e-10;7.746266402293994e-10;7.012061638855462e-11;1.161274872198393e-11;2.8075047906953855e-10;1.0472207559440721e-10;4.415766401956361e-09;2.5992320233981397e-09
2024-10-24 11:11:09.910137+00:00;3.684461347564225e-11;5.7510019693811165e-08;1.9857107627291853e-08;1.9533825281905626e-08;5.606900545328929e-09;1.7333657746287773e-09;1.2339712036994322e-08;1.2446349575792477e-09;2.869124387752209e-10;3.926047664231569e-10;2.842101467727664e-11;4.731356810237846e-09;7.035436817342676e-09;1.7141380200218662e-09;2.6848023099868104e-09;1.8387996209428454e-08;1.5068151988175222e-07;5.581095823160768e-10;3.855863666216636e-10;1.4021999050373392e-09;2.840991546705019e-10;2.735661680986868e-10;1.0412493157209876e-09;8.758841731089744e-11;4.775442680457805e-09;1.213813235759573e-09
2024-10-24 11:11:09.920137+00:00;9.393917121146105e-10;7.16289119563195e-08;4.083132324854192e-08;4.253958006955856e-09;4.650800159433249e-09;1.1630121857709801e-09;1.464594060321014e-08;1.5850581204680945e-09;4.992926102926863e-10;1.5746178308129684e-11;6.397259860895403e-10;3.437349136467644e-09;4.539562515854159e-09;5.3267710646706645e-09;6.797571229454636e-09;1.5695476402038112e-08;1.4385931286834624e-07;6.441469455312312e-10;4.1340665868639503e-10;9.164218119451739e-10;1.5352018624675046e-09;2.593715970482588e-10;2.6496568315738273e-10;1.8512139656302098e-10;2.198826731349031e-09;1.502552617006899e-11
2024-10-24 11:11:09.930137+00:00;1.378225715328542e-09;2.0217768991833767e-08;2.273327685144206e-08;6.939349810266904e-10;1.4038427025754573e-09;3.354664592435295e-09;1.6124686199325063e-08;6.823964636566901e-10;3.49756744205262e-10;1.1827035346740282e-09;4.701365007850902e-10;7.213286281811174e-11;3.323766492738107e-09;1.2769369918530112e-08;1.1336297964049141e-08;2.1421552410275345e-08;1.442624712091059e-07;6.970218636217722e-10;6.804601661817554e-11;1.7563270353020158e-10;2.063380268681393e-09;5.502188544885059e-10;6.406591224876087e-11;1.5448081408362421e-09;3.986910861649458e-10;1.0216477527175633e-09
